cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.3090e+01 8.4000e+04 -1.0000e-03 -4.7771e+02 -5.9200e-04 -5.1440e-03 3.9966e-01 1.0000e+00 0.0000e+00 48 470
1.3241e+01 8.5000e+04 -1.0000e-03 -4.8350e+02 -5.7930e-03 -2.1038e-01 3.9966e-01 1.0000e+00 0.0000e+00 48 475
1.3390e+01 8.6000e+04 -1.0000e-03 -4.8909e+02 -5.5910e-03 -7.6546e-03 3.9966e-01 1.0000e+00 0.0000e+00 48 480
1.3538e+01 8.7000e+04 -1.0000e-03 -4.9268e+02 -3.5930e-03 -1.4790e-02 3.9965e-01 1.0000e+00 0.0000e+00 48 483
1.3709e+01 8.8000e+04 -1.0000e-03 -4.9528e+02 -2.5920e-03 -1.0170e-02 3.9965e-01 1.0000e+00 0.0000e+00 49 486
1.3880e+01 8.9000e+04 -1.0000e-03 -4.9677e+02 -1.4920e-03 -1.4010e-02 3.9964e-01 1.0000e+00 0.0000e+00 50 488
1.4028e+01 9.0000e+04 -1.0000e-03 -4.9946e+02 -2.6950e-03 -2.3978e-03 3.9964e-01 1.0000e+00 0.0000e+00 50 490
1.4179e+01 9.1000e+04 -1.0000e-03 -4.9975e+02 -2.9100e-04 -3.9967e-04 3.9964e-01 1.0000e+00 0.0000e+00 51 491
1.4330e+01 9.2000e+04 -1.0000e-03 -5.0145e+02 -1.6920e-03 -7.9932e-04 3.9963e-01 1.0000e+00 0.0000e+00 53 494
1.4479e+01 9.3000e+04 -1.0000e-03 -5.0404e+02 -2.5920e-03 -1.3131e-02 3.9963e-01 1.0000e+00 0.0000e+00 54 497
1.4628e+01 9.4000e+04 -1.0000e-03 -5.0363e+02 4.0700e-04 -3.5967e-03 3.9962e-01 1.0000e+00 0.0000e+00 56 498
1.4802e+01 9.5000e+04 -1.0000e-03 -5.0722e+02 -3.5930e-03 -5.7980e-03 3.9962e-01 1.0000e+00 0.0000e+00 56 501
1.4965e+01 9.6000e+04 -1.0000e-03 -5.0992e+02 -2.6950e-03 -2.3977e-03 3.9962e-01 1.0000e+00 0.0000e+00 56 503
1.5114e+01 9.7000e+04 -1.0000e-03 -5.0972e+02 2.0300e-04 -1.0951e-02 3.9961e-01 1.0000e+00 0.0000e+00 57 503
1.5264e+01 9.8000e+04 -1.0000e-03 -5.1251e+02 -2.7940e-03 -3.8373e-03 3.9961e-01 1.0000e+00 0.0000e+00 58 506
1.5425e+01 9.9000e+04 -1.0000e-03 -5.1810e+02 -5.5910e-03 -6.0460e-01 3.9960e-01 1.0000e+00 0.0000e+00 58 511
1.5589e+01 1.0000e+05 -1.0000e-03 -5.2259e+02 -4.4910e-03 -2.5103e-03 3.9960e-01 1.0000e+00 0.0000e+00 58 515
1.5761e+01 1.0100e+05 -1.0000e-03 -5.2918e+02 -6.5900e-03 -6.0421e-03 3.9960e-01 1.0000e+00 0.0000e+00 58 521
1.5910e+01 1.0200e+05 -1.0000e-03 -5.3687e+02 -7.6900e-03 -2.5671e-01 3.9959e-01 1.0000e+00 0.0000e+00 58 528
1.6057e+01 1.0300e+05 -1.0000e-03 -5.3746e+02 -5.9200e-04 -4.8765e-03 3.9959e-01 1.0000e+00 0.0000e+00 60 530
1.6206e+01 1.0400e+05 -1.0000e-03 -5.4096e+02 -3.4920e-03 -1.9096e-01 3.9958e-01 1.0000e+00 0.0000e+00 60 533
1.6356e+01 1.0500e+05 -1.0000e-03 -5.4445e+02 -3.4920e-03 -4.5576e-03 3.9958e-01 1.0000e+00 0.0000e+00 60 536
1.6523e+01 1.0600e+05 -1.0000e-03 -5.5004e+02 -5.5910e-03 -5.5975e-03 3.9958e-01 1.0000e+00 0.0000e+00 60 541
1.6726e+01 1.0700e+05 -1.0000e-03 -5.5673e+02 -6.6910e-03 -2.7146e-01 3.9957e-01 1.0000e+00 0.0000e+00 60 547
1.6875e+01 1.0800e+05 -1.0000e-03 -5.5932e+02 -2.5920e-03 -2.9401e-01 3.9957e-01 1.0000e+00 0.0000e+00 61 550
1.7023e+01 1.0900e+05 -1.0000e-03 -5.6591e+02 -6.5900e-03 -2.3394e-02 3.9956e-01 1.0000e+00 0.0000e+00 61 556
1.7173e+01 1.1000e+05 -1.0000e-03 -5.7150e+02 -5.5910e-03 -3.6081e-03 3.9956e-01 1.0000e+00 0.0000e+00 61 561
1.7323e+01 1.1100e+05 -1.0000e-03 -5.7500e+02 -3.4920e-03 -9.7562e-03 3.9956e-01 1.0000e+00 0.0000e+00 61 564
1.7471e+01 1.1200e+05 -1.0000e-03 -5.7869e+02 -3.6920e-03 -1.5983e-03 3.9955e-01 1.0000e+00 0.0000e+00 62 568
1.7620e+01 1.1300e+05 -1.0000e-03 -5.8328e+02 -4.5920e-03 -1.3900e-01 3.9955e-01 1.0000e+00 0.0000e+00 62 572
1.7768e+01 1.1400e+05 -1.0000e-03 -5.8687e+02 -3.5930e-03 -4.5168e-01 3.9954e-01 1.0000e+00 0.0000e+00 62 575
1.7916e+01 1.1500e+05 -1.0000e-03 -5.8936e+02 -2.4910e-03 -1.9993e-03 3.9954e-01 1.0000e+00 0.0000e+00 63 578
1.8065e+01 1.1600e+05 -1.0000e-03 -5.8705e+02 2.3100e-03 -3.8726e-01 3.9954e-01 1.0000e+00 0.0000e+00 68 580
1.8214e+01 1.1700e+05 -1.0000e-03 -5.9154e+02 -4.4910e-03 -1.1669e-02 3.9953e-01 1.0000e+00 0.0000e+00 68 584
1.8365e+01 1.1800e+05 -1.0000e-03 -5.9304e+02 -1.4920e-03 -1.9234e-02 3.9953e-01 1.0000e+00 0.0000e+00 69 586
1.8515e+01 1.1900e+05 -1.0000e-03 -5.9663e+02 -3.5930e-03 -8.0917e-03 3.9952e-01 1.0000e+00 0.0000e+00 69 589
1.8664e+01 1.2000e+05 -1.0000e-03 -5.9922e+02 -2.5920e-03 -9.1452e-03 3.9952e-01 1.0000e+00 0.0000e+00 70 592
1.8818e+01 1.2100e+05 -1.0000e-03 -6.0281e+02 -3.5910e-03 -3.9971e-03 3.9952e-01 1.0000e+00 0.0000e+00 71 596
1.8966e+01 1.2200e+05 -1.0000e-03 -6.0450e+02 -1.6920e-03 -4.1083e-01 3.9951e-01 1.0000e+00 0.0000e+00 73 599
1.9114e+01 1.2300e+05 -1.0000e-03 -6.0610e+02 -1.5930e-03 -1.5492e-02 3.9951e-01 1.0000e+00 0.0000e+00 74 601
1.9262e+01 1.2400e+05 -1.0000e-03 -6.0889e+02 -2.7900e-03 -3.2107e-01 3.9950e-01 1.0000e+00 0.0000e+00 77 606
1.9411e+01 1.2500e+05 -1.0000e-03 -6.1048e+02 -1.5910e-03 -6.7227e-03 3.9950e-01 1.0000e+00 0.0000e+00 79 609
1.9560e+01 1.2600e+05 -1.0000e-03 -6.1397e+02 -3.4920e-03 -7.5606e-03 3.9950e-01 1.0000e+00 0.0000e+00 79 612
1.9708e+01 1.2700e+05 -1.0000e-03 -6.2266e+02 -8.6890e-03 -2.4359e-02 3.9949e-01 1.0000e+00 0.0000e+00 79 620
1.9858e+01 1.2800e+05 -1.0000e-03 -6.2635e+02 -3.6900e-03 -1.7653e-02 3.9949e-01 1.0000e+00 0.0000e+00 81 625
2.0008e+01 1.2900e+05 -1.0000e-03 -6.2894e+02 -2.5920e-03 -6.8989e-02 3.9948e-01 1.0000e+00 0.0000e+00 82 628
2.0157e+01 1.3000e+05 -1.0000e-03 -6.3243e+02 -3.4920e-03 -5.3590e-03 3.9948e-01 1.0000e+00 0.0000e+00 82 631
2.0306e+01 1.3100e+05 -1.0000e-03 -6.3612e+02 -3.6900e-03 -1.1986e-03 3.9948e-01 1.0000e+00 0.0000e+00 84 636
2.0454e+01 1.3200e+05 -1.0000e-03 -6.3682e+02 -6.9300e-04 -1.4808e-02 3.9947e-01 1.0000e+00 0.0000e+00 86 638
2.0603e+01 1.3300e+05 -1.0000e-03 -6.4141e+02 -4.5900e-03 -1.3693e-02 3.9947e-01 1.0000e+00 0.0000e+00 87 643
2.0751e+01 1.3400e+05 -1.0000e-03 -6.4010e+02 1.3070e-03 -3.7224e-02 3.9946e-01 1.0000e+00 0.0000e+00 90 644
2.0900e+01 1.3500e+05 -1.0000e-03 -6.4269e+02 -2.5920e-03 -1.6275e-02 3.9946e-01 1.0000e+00 0.0000e+00 91 647
2.1049e+01 1.3600e+05 -1.0000e-03 -6.4628e+02 -3.5910e-03 -7.9891e-04 3.9946e-01 1.0000e+00 0.0000e+00 92 651
2.1197e+01 1.3700e+05 -1.0000e-03 -6.5087e+02 -4.5880e-03 -6.1541e-03 3.9945e-01 1.0000e+00 0.0000e+00 94 657
2.1354e+01 1.3800e+05 -1.0000e-03 -6.5856e+02 -7.6900e-03 -6.0935e-03 3.9945e-01 1.0000e+00 0.0000e+00 94 664
2.1502e+01 1.3900e+05 -1.0000e-03 -6.6325e+02 -4.6930e-03 -3.1596e-01 3.9944e-01 1.0000e+00 0.0000e+00 94 668
2.1650e+01 1.4000e+05 -1.0000e-03 -6.6884e+02 -5.5910e-03 -7.9940e-01 3.9944e-01 1.0000e+00 0.0000e+00 94 673
2.1798e+01 1.4100e+05 -1.0000e-03 -6.7653e+02 -7.6880e-03 -6.4865e-02 3.9944e-01 1.0000e+00 0.0000e+00 95 681
2.1946e+01 1.4200e+05 -1.0000e-03 -6.8112e+02 -4.5920e-03 -3.8078e-01 3.9943e-01 1.0000e+00 0.0000e+00 95 685
2.2095e+01 1.4300e+05 -1.0000e-03 -6.8771e+02 -6.5900e-03 -1.7669e-01 3.9943e-01 1.0000e+00 0.0000e+00 95 691
2.2245e+01 1.4400e+05 -1.0000e-03 -6.8821e+02 -4.9100e-04 -8.3170e-03 3.9942e-01 1.0000e+00 0.0000e+00 97 693
2.2394e+01 1.4500e+05 -1.0000e-03 -6.9100e+02 -2.7900e-03 -3.4423e-02 3.9942e-01 1.0000e+00 0.0000e+00 100 698
2.2544e+01 1.4600e+05 -1.0000e-03 -6.9449e+02 -3.4920e-03 -1.3379e-02 3.9942e-01 1.0000e+00 0.0000e+00 100 701
2.2693e+01 1.4700e+05 -1.0000e-03 -6.9908e+02 -4.5920e-03 -2.7978e-03 3.9941e-01 1.0000e+00 0.0000e+00 100 705
2.2842e+01 1.4800e+05 -1.0000e-03 -7.0467e+02 -5.5910e-03 -1.5102e-01 3.9941e-01 1.0000e+00 0.0000e+00 100 710
2.2991e+01 1.4900e+05 -1.0000e-03 -7.0496e+02 -2.8900e-04 -3.5381e-03 3.9940e-01 1.0000e+00 0.0000e+00 102 712
2.3141e+01 1.5000e+05 -1.0000e-03 -7.0855e+02 -3.5910e-03 -1.1456e-01 3.9940e-01 1.0000e+00 0.0000e+00 103 716
2.3290e+01 1.5100e+05 -1.0000e-03 -7.0904e+02 -4.9100e-04 -2.9772e-02 3.9940e-01 1.0000e+00 0.0000e+00 105 718
2.3438e+01 1.5200e+05 -1.0000e-03 -7.1463e+02 -5.5910e-03 -3.1505e-01 3.9939e-01 1.0000e+00 0.0000e+00 105 723
2.3587e+01 1.5300e+05 -1.0000e-03 -7.1712e+02 -2.4910e-03 -1.7145e-01 3.9939e-01 1.0000e+00 0.0000e+00 106 726
2.3739e+01 1.5400e+05 -1.0000e-03 -7.2392e+02 -6.7920e-03 -7.2845e-01 3.9938e-01 1.0000e+00 0.0000e+00 106 732
2.3889e+01 1.5500e+05 -1.0000e-03 -7.2851e+02 -4.5920e-03 -8.8324e-03 3.9938e-01 1.0000e+00 0.0000e+00 106 736
2.4038e+01 1.5600e+05 -1.0000e-03 -7.3100e+02 -2.4890e-03 -3.9943e-04 3.9938e-01 1.0000e+00 0.0000e+00 108 740
2.4187e+01 1.5700e+05 -1.0000e-03 -7.3569e+02 -4.6910e-03 7.9711e-03 3.9937e-01 1.0000e+00 0.0000e+00 109 745
2.4336e+01 1.5800e+05 -1.0000e-03 -7.3618e+02 -4.9300e-04 -1.2161e-01 3.9937e-01 1.0000e+00 0.0000e+00 110 746
2.4484e+01 1.5900e+05 -1.0000e-03 -7.3877e+02 -2.5920e-03 -1.2484e-02 3.9936e-01 1.0000e+00 0.0000e+00 111 749
2.4633e+01 1.6000e+05 -1.0000e-03 -7.4127e+02 -2.4930e-03 -2.3983e-03 3.9936e-01 1.0000e+00 0.0000e+00 111 751
2.4782e+01 1.6100e+05 -1.0000e-03 -7.3876e+02 2.5080e-03 -5.4826e-03 3.9936e-01 1.0000e+00 0.0000e+00 114 751
2.4930e+01 1.6200e+05 -1.0000e-03 -7.3835e+02 4.0700e-04 -1.9991e-03 3.9935e-01 1.0000e+00 0.0000e+00 116 752
2.5079e+01 1.6300e+05 -1.0000e-03 -7.4394e+02 -5.5910e-03 -4.7220e-02 3.9935e-01 1.0000e+00 0.0000e+00 116 757
2.5228e+01 1.6400e+05 -1.0000e-03 -7.5063e+02 -6.6910e-03 -4.8316e-01 3.9934e-01 1.0000e+00 0.0000e+00 116 763
2.5377e+01 1.6500e+05 -1.0000e-03 -7.5312e+02 -2.4910e-03 -5.1145e-01 3.9934e-01 1.0000e+00 0.0000e+00 117 766
2.5526e+01 1.6600e+05 -1.0000e-03 -7.5562e+02 -2.4930e-03 -5.4740e-02 3.9934e-01 1.0000e+00 0.0000e+00 117 768
2.5674e+01 1.6700e+05 -1.0000e-03 -7.6231e+02 -6.6910e-03 -5.1349e-01 3.9933e-01 1.0000e+00 0.0000e+00 117 774
2.5823e+01 1.6800e+05 -1.0000e-03 -7.6790e+02 -5.5910e-03 -3.5488e-02 3.9933e-01 1.0000e+00 0.0000e+00 117 779
2.5972e+01 1.6900e+05 -1.0000e-03 -7.7149e+02 -3.5910e-03 -3.9942e-04 3.9932e-01 1.0000e+00 0.0000e+00 118 783
2.6121e+01 1.7000e+05 -1.0000e-03 -7.7708e+02 -5.5910e-03 -4.3804e-01 3.9932e-01 1.0000e+00 0.0000e+00 118 788
2.6274e+01 1.7100e+05 -1.0000e-03 -7.8267e+02 -5.5910e-03 -5.1126e-03 3.9932e-01 1.0000e+00 0.0000e+00 118 793
2.6422e+01 1.7200e+05 -1.0000e-03 -7.8836e+02 -5.6920e-03 -8.5299e-03 3.9931e-01 1.0000e+00 0.0000e+00 118 798
2.6570e+01 1.7300e+05 -1.0000e-03 -7.9086e+02 -2.4930e-03 -3.5943e-03 3.9931e-01 1.0000e+00 0.0000e+00 118 800
