cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
4.6793e+00 3.0000e+04 -1.0000e-03 -1.8601e+02 -5.5910e-03 0.0000e+00 3.9988e-01 1.0000e+00 0.0000e+00 16 182
4.8357e+00 3.1000e+04 -1.0000e-03 -1.8970e+02 -3.6920e-03 -3.8601e-02 3.9988e-01 1.0000e+00 0.0000e+00 17 186
4.9935e+00 3.2000e+04 -1.0000e-03 -1.9529e+02 -5.5910e-03 -2.3993e-03 3.9987e-01 1.0000e+00 0.0000e+00 17 191
5.1491e+00 3.3000e+04 -1.0000e-03 -2.0088e+02 -5.5910e-03 0.0000e+00 3.9987e-01 1.0000e+00 0.0000e+00 17 196
5.3045e+00 3.4000e+04 -1.0000e-03 -2.1477e+02 -1.3886e-02 -2.6966e-02 3.9986e-01 1.0000e+00 0.0000e+00 17 209
5.4597e+00 3.5000e+04 -1.0000e-03 -2.2246e+02 -7.6900e-03 -2.7995e-03 3.9986e-01 1.0000e+00 0.0000e+00 17 216
5.6183e+00 3.6000e+04 -1.0000e-03 -2.2905e+02 -6.5900e-03 -1.2639e-03 3.9986e-01 1.0000e+00 0.0000e+00 17 222
5.7736e+00 3.7000e+04 -1.0000e-03 -2.3374e+02 -4.6910e-03 -4.7192e-01 3.9985e-01 1.0000e+00 0.0000e+00 18 227
5.9287e+00 3.8000e+04 -1.0000e-03 -2.4343e+02 -9.6880e-03 0.0000e+00 3.9985e-01 1.0000e+00 0.0000e+00 18 236
6.0851e+00 3.9000e+04 -1.0000e-03 -2.4502e+02 -1.5910e-03 -5.5994e-03 3.9984e-01 1.0000e+00 0.0000e+00 20 239
6.2405e+00 4.0000e+04 -1.0000e-03 -2.5061e+02 -5.5910e-03 -1.8231e-02 3.9984e-01 1.0000e+00 0.0000e+00 20 244
6.3961e+00 4.1000e+04 -1.0000e-03 -2.5420e+02 -3.5890e-03 -5.7576e-02 3.9984e-01 1.0000e+00 0.0000e+00 22 249
6.5512e+00 4.2000e+04 -1.0000e-03 -2.5779e+02 -3.5890e-03 2.2132e-02 3.9983e-01 1.0000e+00 0.0000e+00 24 254
6.7068e+00 4.3000e+04 -1.0000e-03 -2.5738e+02 4.0900e-04 -1.2559e-02 3.9983e-01 1.0000e+00 0.0000e+00 27 256
6.8620e+00 4.4000e+04 -1.0000e-03 -2.6816e+02 -1.0788e-02 -1.1428e-02 3.9982e-01 1.0000e+00 0.0000e+00 27 266
7.0176e+00 4.5000e+04 -1.0000e-03 -2.7486e+02 -6.6910e-03 -7.9435e-03 3.9982e-01 1.0000e+00 0.0000e+00 27 272
7.1730e+00 4.6000e+04 -1.0000e-03 -2.7835e+02 -3.4920e-03 2.3523e-01 3.9982e-01 1.0000e+00 0.0000e+00 27 275
7.3285e+00 4.7000e+04 -1.0000e-03 -2.8704e+02 -8.6890e-03 -3.9993e-03 3.9981e-01 1.0000e+00 0.0000e+00 27 283
7.4843e+00 4.8000e+04 -1.0000e-03 -2.8963e+02 -2.5920e-03 -8.5216e-03 3.9981e-01 1.0000e+00 0.0000e+00 28 286
7.6404e+00 4.9000e+04 -1.0000e-03 -2.9122e+02 -1.5910e-03 -2.3998e-03 3.9980e-01 1.0000e+00 0.0000e+00 30 289
7.7954e+00 5.0000e+04 -1.0000e-03 -2.9791e+02 -6.6910e-03 -1.0930e-01 3.9980e-01 1.0000e+00 0.0000e+00 30 295
7.9506e+00 5.1000e+04 -1.0000e-03 -3.0350e+02 -5.5910e-03 -3.9226e-01 3.9980e-01 1.0000e+00 0.0000e+00 30 300
8.1074e+00 5.2000e+04 -1.0000e-03 -3.0309e+02 4.0900e-04 -1.4863e-02 3.9979e-01 1.0000e+00 0.0000e+00 33 302
8.2626e+00 5.3000e+04 -1.0000e-03 -3.0658e+02 -3.4900e-03 -5.3549e-03 3.9979e-01 1.0000e+00 0.0000e+00 34 306
8.4188e+00 5.4000e+04 -1.0000e-03 -3.1427e+02 -7.6900e-03 -7.9957e-04 3.9978e-01 1.0000e+00 0.0000e+00 34 313
8.5739e+00 5.5000e+04 -1.0000e-03 -3.2506e+02 -1.0786e-02 -1.0838e-02 3.9978e-01 1.0000e+00 0.0000e+00 35 324
8.7297e+00 5.6000e+04 -1.0000e-03 -3.3185e+02 -6.7900e-03 -2.3995e-03 3.9978e-01 1.0000e+00 0.0000e+00 36 331
8.8853e+00 5.7000e+04 -1.0000e-03 -3.3854e+02 -6.6910e-03 -1.9990e-03 3.9977e-01 1.0000e+00 0.0000e+00 36 337
9.0433e+00 5.8000e+04 -1.0000e-03 -3.4313e+02 -4.5900e-03 -3.4228e-03 3.9977e-01 1.0000e+00 0.0000e+00 37 342
9.2044e+00 5.9000e+04 -1.0000e-03 -3.4792e+02 -4.7900e-03 -6.4516e-03 3.9976e-01 1.0000e+00 0.0000e+00 39 348
9.4237e+00 6.0000e+04 -1.0000e-03 -3.5361e+02 -5.6900e-03 8.5814e-02 3.9976e-01 1.0000e+00 0.0000e+00 40 354
9.6000e+00 6.1000e+04 -1.0000e-03 -3.6340e+02 -9.7890e-03 -2.5594e-03 3.9976e-01 1.0000e+00 0.0000e+00 40 363
9.7556e+00 6.2000e+04 -1.0000e-03 -3.7058e+02 -7.1850e-03 -2.7992e-03 3.9975e-01 1.0000e+00 0.0000e+00 40 370
9.9106e+00 6.3000e+04 -1.0000e-03 -3.7927e+02 -8.6890e-03 -6.0540e-03 3.9975e-01 1.0000e+00 0.0000e+00 40 378
1.0067e+01 6.4000e+04 -1.0000e-03 -3.8696e+02 -7.6900e-03 -3.1980e-03 3.9974e-01 1.0000e+00 0.0000e+00 40 385
1.0223e+01 6.5000e+04 -1.0000e-03 -3.9365e+02 -6.6910e-03 6.2070e-02 3.9974e-01 1.0000e+00 0.0000e+00 40 391
1.0379e+01 6.6000e+04 -1.0000e-03 -3.9624e+02 -2.5920e-03 6.5085e-03 3.9974e-01 1.0000e+00 0.0000e+00 41 394
1.0534e+01 6.7000e+04 -1.0000e-03 -3.9984e+02 -3.5910e-03 -4.7989e-03 3.9973e-01 1.0000e+00 0.0000e+00 42 398
1.0693e+01 6.8000e+04 -1.0000e-03 -4.0553e+02 -5.6920e-03 8.5693e-02 3.9973e-01 1.0000e+00 0.0000e+00 42 403
1.0849e+01 6.9000e+04 -1.0000e-03 -4.1322e+02 -7.6900e-03 0.0000e+00 3.9972e-01 1.0000e+00 0.0000e+00 42 410
1.1012e+01 7.0000e+04 -1.0000e-03 -4.1781e+02 -4.5900e-03 2.4809e-02 3.9972e-01 1.0000e+00 0.0000e+00 43 415
1.1168e+01 7.1000e+04 -1.0000e-03 -4.2340e+02 -5.5910e-03 -2.3774e-01 3.9972e-01 1.0000e+00 0.0000e+00 43 420
1.1323e+01 7.2000e+04 -1.0000e-03 -4.2909e+02 -5.6900e-03 8.4575e-02 3.9971e-01 1.0000e+00 0.0000e+00 44 426
1.1478e+01 7.3000e+04 -1.0000e-03 -4.3178e+02 -2.6910e-03 -4.4458e-01 3.9971e-01 1.0000e+00 0.0000e+00 46 430
1.1634e+01 7.4000e+04 -1.0000e-03 -4.3727e+02 -5.4880e-03 2.7727e-02 3.9970e-01 1.0000e+00 0.0000e+00 47 436
1.1790e+01 7.5000e+04 -1.0000e-03 -4.3986e+02 -2.5920e-03 -4.8874e-03 3.9970e-01 1.0000e+00 0.0000e+00 48 439
1.1946e+01 7.6000e+04 -1.0000e-03 -4.4045e+02 -5.9200e-04 -7.6099e-03 3.9970e-01 1.0000e+00 0.0000e+00 50 441
1.2101e+01 7.7000e+04 -1.0000e-03 -4.4424e+02 -3.7910e-03 -2.0691e-01 3.9969e-01 1.0000e+00 0.0000e+00 52 446
1.2256e+01 7.8000e+04 -1.0000e-03 -4.5103e+02 -6.7880e-03 8.5534e-02 3.9969e-01 1.0000e+00 0.0000e+00 54 454
1.2412e+01 7.9000e+04 -1.0000e-03 -4.5442e+02 -3.3910e-03 -5.8734e-03 3.9968e-01 1.0000e+00 0.0000e+00 54 457
1.2568e+01 8.0000e+04 -1.0000e-03 -4.6021e+02 -5.7890e-03 -8.3961e-03 3.9968e-01 1.0000e+00 0.0000e+00 56 464
1.2724e+01 8.1000e+04 -1.0000e-03 -4.6490e+02 -4.6910e-03 7.5231e-02 3.9968e-01 1.0000e+00 0.0000e+00 57 469
1.2879e+01 8.2000e+04 -1.0000e-03 -4.6649e+02 -1.5930e-03 -5.8849e-03 3.9967e-01 1.0000e+00 0.0000e+00 58 471
1.3035e+01 8.3000e+04 -1.0000e-03 -4.7319e+02 -6.6910e-03 -4.6250e-01 3.9967e-01 1.0000e+00 0.0000e+00 58 477
1.3190e+01 8.4000e+04 -1.0000e-03 -4.8177e+02 -8.5880e-03 0.0000e+00 3.9966e-01 1.0000e+00 0.0000e+00 58 485
1.3345e+01 8.5000e+04 -1.0000e-03 -4.8446e+02 -2.6890e-03 8.9793e-02 3.9966e-01 1.0000e+00 0.0000e+00 61 490
1.3503e+01 8.6000e+04 -1.0000e-03 -4.8606e+02 -1.5930e-03 7.7056e-02 3.9966e-01 1.0000e+00 0.0000e+00 62 492
1.3662e+01 8.7000e+04 -1.0000e-03 -4.8855e+02 -2.4910e-03 -8.3628e-03 3.9965e-01 1.0000e+00 0.0000e+00 63 495
1.3818e+01 8.8000e+04 -1.0000e-03 -4.9324e+02 -4.6910e-03 -9.5542e-02 3.9965e-01 1.0000e+00 0.0000e+00 64 500
1.3974e+01 8.9000e+04 -1.0000e-03 -4.9383e+02 -5.9200e-04 -1.3766e-02 3.9964e-01 1.0000e+00 0.0000e+00 66 502
1.4131e+01 9.0000e+04 -1.0000e-03 -4.9732e+02 -3.4920e-03 -5.2763e-03 3.9964e-01 1.0000e+00 0.0000e+00 66 505
1.4286e+01 9.1000e+04 -1.0000e-03 -4.9891e+02 -1.5910e-03 -1.4259e-01 3.9964e-01 1.0000e+00 0.0000e+00 68 508
1.4442e+01 9.2000e+04 -1.0000e-03 -5.0350e+02 -4.5900e-03 -1.1962e-02 3.9963e-01 1.0000e+00 0.0000e+00 69 513
1.4597e+01 9.3000e+04 -1.0000e-03 -5.0410e+02 -5.9400e-04 -1.9652e-01 3.9963e-01 1.0000e+00 0.0000e+00 70 514
1.4752e+01 9.4000e+04 -1.0000e-03 -5.0759e+02 -3.4920e-03 -1.1989e-03 3.9962e-01 1.0000e+00 0.0000e+00 70 517
1.4908e+01 9.5000e+04 -1.0000e-03 -5.1838e+02 -1.0788e-02 3.0537e-02 3.9962e-01 1.0000e+00 0.0000e+00 70 527
1.5065e+01 9.6000e+04 -1.0000e-03 -5.1787e+02 5.0800e-04 -6.9876e-02 3.9962e-01 1.0000e+00 0.0000e+00 72 528
1.5220e+01 9.7000e+04 -1.0000e-03 -5.1746e+02 4.0900e-04 -1.0342e-02 3.9961e-01 1.0000e+00 0.0000e+00 75 530
1.5377e+01 9.8000e+04 -1.0000e-03 -5.1905e+02 -1.5930e-03 -4.4333e-03 3.9961e-01 1.0000e+00 0.0000e+00 76 532
1.5533e+01 9.9000e+04 -1.0000e-03 -5.2164e+02 -2.5920e-03 6.3588e-02 3.9960e-01 1.0000e+00 0.0000e+00 77 535
1.5689e+01 1.0000e+05 -1.0000e-03 -5.2534e+02 -3.6920e-03 3.0054e-02 3.9960e-01 1.0000e+00 0.0000e+00 78 539
1.5845e+01 1.0100e+05 -1.0000e-03 -5.2583e+02 -4.9300e-04 -9.1956e-02 3.9960e-01 1.0000e+00 0.0000e+00 79 540
1.6001e+01 1.0200e+05 -1.0000e-03 -5.2842e+02 -2.5920e-03 1.7071e-03 3.9959e-01 1.0000e+00 0.0000e+00 80 543
1.6157e+01 1.0300e+05 -1.0000e-03 -5.3401e+02 -5.5910e-03 8.6999e-02 3.9959e-01 1.0000e+00 0.0000e+00 80 548
1.6312e+01 1.0400e+05 -1.0000e-03 -5.3970e+02 -5.6920e-03 7.3168e-02 3.9958e-01 1.0000e+00 0.0000e+00 80 553
1.6467e+01 1.0500e+05 -1.0000e-03 -5.4419e+02 -4.4890e-03 -1.2803e-02 3.9958e-01 1.0000e+00 0.0000e+00 81 558
1.6623e+01 1.0600e+05 -1.0000e-03 -5.4659e+02 -2.3920e-03 -2.0713e-02 3.9958e-01 1.0000e+00 0.0000e+00 81 560
1.6779e+01 1.0700e+05 -1.0000e-03 -5.4928e+02 -2.6930e-03 -7.2694e-03 3.9957e-01 1.0000e+00 0.0000e+00 82 563
1.6935e+01 1.0800e+05 -1.0000e-03 -5.5297e+02 -3.6900e-03 -5.3277e-03 3.9957e-01 1.0000e+00 0.0000e+00 84 568
1.7090e+01 1.0900e+05 -1.0000e-03 -5.5756e+02 -4.5920e-03 1.4566e-01 3.9956e-01 1.0000e+00 0.0000e+00 84 572
1.7246e+01 1.1000e+05 -1.0000e-03 -5.5915e+02 -1.5930e-03 6.7672e-02 3.9956e-01 1.0000e+00 0.0000e+00 85 574
1.7402e+01 1.1100e+05 -1.0000e-03 -5.6474e+02 -5.5910e-03 -1.3651e-02 3.9956e-01 1.0000e+00 0.0000e+00 85 579
1.7557e+01 1.1200e+05 -1.0000e-03 -5.6844e+02 -3.6940e-03 2.5170e-02 3.9955e-01 1.0000e+00 0.0000e+00 85 582
1.7712e+01 1.1300e+05 -1.0000e-03 -5.6903e+02 -5.9200e-04 7.7036e-02 3.9955e-01 1.0000e+00 0.0000e+00 87 584
1.7868e+01 1.1400e+05 -1.0000e-03 -5.6742e+02 1.6100e-03 -1.4389e-03 3.9954e-01 1.0000e+00 0.0000e+00 90 585
1.8023e+01 1.1500e+05 -1.0000e-03 -5.7211e+02 -4.6910e-03 4.9777e-04 3.9954e-01 1.0000e+00 0.0000e+00 91 590
1.8179e+01 1.1600e+05 -1.0000e-03 -5.7570e+02 -3.5930e-03 4.3898e-02 3.9954e-01 1.0000e+00 0.0000e+00 91 593
1.8334e+01 1.1700e+05 -1.0000e-03 -5.7510e+02 6.0900e-04 -3.1963e-03 3.9953e-01 1.0000e+00 0.0000e+00 93 594
1.8489e+01 1.1800e+05 -1.0000e-03 -5.7589e+02 -7.9600e-04 -2.4549e-01 3.9953e-01 1.0000e+00 0.0000e+00 94 595
1.8646e+01 1.1900e+05 -1.0000e-03 -5.8248e+02 -6.5900e-03 -3.9980e-03 3.9952e-01 1.0000e+00 0.0000e+00 94 601
1.8801e+01 1.2000e+05 -1.0000e-03 -5.8907e+02 -6.5900e-03 -4.0154e-03 3.9952e-01 1.0000e+00 0.0000e+00 94 607
1.8958e+01 1.2100e+05 -1.0000e-03 -5.9476e+02 -5.6900e-03 2.6419e-01 3.9952e-01 1.0000e+00 0.0000e+00 95 613
1.9113e+01 1.2200e+05 -1.0000e-03 -5.9525e+02 -4.9100e-04 -1.5999e-03 3.9951e-01 1.0000e+00 0.0000e+00 97 615
1.9268e+01 1.2300e+05 -1.0000e-03 -5.9505e+02 2.0300e-04 3.2818e-02 3.9951e-01 1.0000e+00 0.0000e+00 98 615
1.9423e+01 1.2400e+05 -1.0000e-03 -5.9664e+02 -1.5930e-03 -1.1985e-03 3.9950e-01 1.0000e+00 0.0000e+00 99 617
1.9579e+01 1.2500e+05 -1.0000e-03 -6.0013e+02 -3.4920e-03 -1.9891e-03 3.9950e-01 1.0000e+00 0.0000e+00 99 620
1.9736e+01 1.2600e+05 -1.0000e-03 -6.0153e+02 -1.3910e-03 -6.2164e-03 3.9950e-01 1.0000e+00 0.0000e+00 100 622
1.9892e+01 1.2700e+05 -1.0000e-03 -6.0212e+02 -5.9400e-04 -2.0590e-02 3.9949e-01 1.0000e+00 0.0000e+00 101 623
2.0047e+01 1.2800e+05 -1.0000e-03 -6.1081e+02 -8.6890e-03 -1.1986e-02 3.9949e-01 1.0000e+00 0.0000e+00 101 631
2.0203e+01 1.2900e+05 -1.0000e-03 -6.1530e+02 -4.4910e-03 -1.9761e-02 3.9948e-01 1.0000e+00 0.0000e+00 101 635
2.0358e+01 1.3000e+05 -1.0000e-03 -6.1589e+02 -5.9400e-04 -8.8966e-03 3.9948e-01 1.0000e+00 0.0000e+00 102 636
2.0514e+01 1.3100e+05 -1.0000e-03 -6.2128e+02 -5.3890e-03 -1.4428e-02 3.9948e-01 1.0000e+00 0.0000e+00 102 641
2.0671e+01 1.3200e+05 -1.0000e-03 -6.2488e+02 -3.5930e-03 7.5790e-02 3.9947e-01 1.0000e+00 0.0000e+00 102 644
2.0826e+01 1.3300e+05 -1.0000e-03 -6.2447e+02 4.0700e-04 -2.1854e-02 3.9947e-01 1.0000e+00 0.0000e+00 104 645
2.0982e+01 1.3400e+05 -1.0000e-03 -6.2686e+02 -2.3900e-03 -2.1582e-03 3.9946e-01 1.0000e+00 0.0000e+00 105 648
2.1137e+01 1.3500e+05 -1.0000e-03 -6.3055e+02 -3.6940e-03 -1.0976e-02 3.9946e-01 1.0000e+00 0.0000e+00 105 651
2.1293e+01 1.3600e+05 -1.0000e-03 -6.3305e+02 -2.4930e-03 -1.1991e-03 3.9946e-01 1.0000e+00 0.0000e+00 105 653
2.1449e+01 1.3700e+05 -1.0000e-03 -6.3574e+02 -2.6910e-03 -7.1284e-03 3.9945e-01 1.0000e+00 0.0000e+00 107 657
2.1605e+01 1.3800e+05 -1.0000e-03 -6.3533e+02 4.0900e-04 -4.7573e-03 3.9945e-01 1.0000e+00 0.0000e+00 110 659
2.1762e+01 1.3900e+05 -1.0000e-03 -6.3992e+02 -4.5920e-03 1.1167e-01 3.9944e-01 1.0000e+00 0.0000e+00 110 663
2.1918e+01 1.4000e+05 -1.0000e-03 -6.4451e+02 -4.5920e-03 3.4541e-03 3.9944e-01 1.0000e+00 0.0000e+00 110 667
2.2074e+01 1.4100e+05 -1.0000e-03 -6.5020e+02 -5.6920e-03 -7.0537e-03 3.9944e-01 1.0000e+00 0.0000e+00 110 672
2.2230e+01 1.4200e+05 -1.0000e-03 -6.5590e+02 -5.6920e-03 7.1398e-02 3.9943e-01 1.0000e+00 0.0000e+00 110 677
2.2386e+01 1.4300e+05 -1.0000e-03 -6.5949e+02 -3.5910e-03 -2.0897e-03 3.9943e-01 1.0000e+00 0.0000e+00 111 681
2.2541e+01 1.4400e+05 -1.0000e-03 -6.6508e+02 -5.5910e-03 -3.9978e-04 3.9942e-01 1.0000e+00 0.0000e+00 111 686
2.2698e+01 1.4500e+05 -1.0000e-03 -6.6757e+02 -2.4910e-03 -1.6057e-02 3.9942e-01 1.0000e+00 0.0000e+00 112 689
2.2855e+01 1.4600e+05 -1.0000e-03 -6.7126e+02 -3.6920e-03 5.8606e-02 3.9942e-01 1.0000e+00 0.0000e+00 113 693
2.3012e+01 1.4700e+05 -1.0000e-03 -6.7475e+02 -3.4900e-03 4.6182e-02 3.9941e-01 1.0000e+00 0.0000e+00 114 697
2.3167e+01 1.4800e+05 -1.0000e-03 -6.7434e+02 4.0700e-04 0.0000e+00 3.9941e-01 1.0000e+00 0.0000e+00 116 698
2.3324e+01 1.4900e+05 -1.0000e-03 -6.7693e+02 -2.5900e-03 -4.1736e-03 3.9940e-01 1.0000e+00 0.0000e+00 118 702
2.3479e+01 1.5000e+05 -1.0000e-03 -6.7963e+02 -2.6930e-03 -9.4135e-04 3.9940e-01 1.0000e+00 0.0000e+00 119 705
2.3637e+01 1.5100e+05 -1.0000e-03 -6.8012e+02 -4.9300e-04 -5.5687e-03 3.9940e-01 1.0000e+00 0.0000e+00 120 706
2.3793e+01 1.5200e+05 -1.0000e-03 -6.8271e+02 -2.5920e-03 0.0000e+00 3.9939e-01 1.0000e+00 0.0000e+00 121 709
2.3949e+01 1.5300e+05 -1.0000e-03 -6.8251e+02 2.0300e-04 -2.3334e-02 3.9939e-01 1.0000e+00 0.0000e+00 122 709
2.4105e+01 1.5400e+05 -1.0000e-03 -6.8700e+02 -4.4910e-03 -4.8749e-03 3.9938e-01 1.0000e+00 0.0000e+00 122 713
2.4260e+01 1.5500e+05 -1.0000e-03 -6.8859e+02 -1.5930e-03 -1.1121e-02 3.9938e-01 1.0000e+00 0.0000e+00 123 715
2.4416e+01 1.5600e+05 -1.0000e-03 -6.9418e+02 -5.5910e-03 1.8507e-01 3.9938e-01 1.0000e+00 0.0000e+00 123 720
2.4572e+01 1.5700e+05 -1.0000e-03 -6.9478e+02 -5.9200e-04 1.0279e-02 3.9937e-01 1.0000e+00 0.0000e+00 125 722
2.4728e+01 1.5800e+05 -1.0000e-03 -7.0037e+02 -5.5910e-03 -1.2813e-02 3.9937e-01 1.0000e+00 0.0000e+00 125 727
2.4885e+01 1.5900e+05 -1.0000e-03 -7.0306e+02 -2.6950e-03 -3.9936e-04 3.9936e-01 1.0000e+00 0.0000e+00 125 729
2.5042e+01 1.6000e+05 -1.0000e-03 -7.0575e+02 -2.6930e-03 5.5447e-02 3.9936e-01 1.0000e+00 0.0000e+00 126 732
2.5199e+01 1.6100e+05 -1.0000e-03 -7.0915e+02 -3.3910e-03 1.4422e-02 3.9936e-01 1.0000e+00 0.0000e+00 126 735
2.5355e+01 1.6200e+05 -1.0000e-03 -7.0874e+02 4.0900e-04 -9.3619e-03 3.9935e-01 1.0000e+00 0.0000e+00 129 737
2.5511e+01 1.6300e+05 -1.0000e-03 -7.1233e+02 -3.5930e-03 -3.5022e-03 3.9935e-01 1.0000e+00 0.0000e+00 129 740
2.5668e+01 1.6400e+05 -1.0000e-03 -7.1792e+02 -5.5910e-03 8.0270e-02 3.9934e-01 1.0000e+00 0.0000e+00 129 745
2.5823e+01 1.6500e+05 -1.0000e-03 -7.1872e+02 -7.9600e-04 -1.8779e-01 3.9934e-01 1.0000e+00 0.0000e+00 130 746
2.5980e+01 1.6600e+05 -1.0000e-03 -7.2431e+02 -5.5910e-03 1.1728e-02 3.9934e-01 1.0000e+00 0.0000e+00 130 751
2.6136e+01 1.6700e+05 -1.0000e-03 -7.2790e+02 -3.5930e-03 -3.4952e-03 3.9933e-01 1.0000e+00 0.0000e+00 130 754
2.6292e+01 1.6800e+05 -1.0000e-03 -7.3029e+02 -2.3920e-03 1.3667e-02 3.9933e-01 1.0000e+00 0.0000e+00 130 756
2.6449e+01 1.6900e+05 -1.0000e-03 -7.3388e+02 -3.5910e-03 7.5288e-02 3.9932e-01 1.0000e+00 0.0000e+00 131 760
2.6606e+01 1.7000e+05 -1.0000e-03 -7.3848e+02 -4.5920e-03 -6.0308e-03 3.9932e-01 1.0000e+00 0.0000e+00 131 764
2.6762e+01 1.7100e+05 -1.0000e-03 -7.3897e+02 -4.9100e-04 -1.5976e-03 3.9932e-01 1.0000e+00 0.0000e+00 133 766
2.6919e+01 1.7200e+05 -1.0000e-03 -7.4056e+02 -1.5930e-03 1.6867e-01 3.9931e-01 1.0000e+00 0.0000e+00 134 768
2.7075e+01 1.7300e+05 -1.0000e-03 -7.4105e+02 -4.9100e-04 -1.2651e-02 3.9931e-01 1.0000e+00 0.0000e+00 136 770
